file_name,obfuscation_method,file_path
ad0828033a2dfc9962e784831de2a0587a747ee7bee3378736e1de85f86388e7.apk,mix,/kaggle/input/android-obfucation-dataset/2020_Q2_4/mix/ad0828033a2dfc9962e784831de2a0587a747ee7bee3378736e1de85f86388e7.apk
ae721cf6111384d76b3f32528bf498420b3ba777e90592ee6997909e3de07072.apk,mix,/kaggle/input/android-obfucation-dataset/2020_Q2_4/mix/ae721cf6111384d76b3f32528bf498420b3ba777e90592ee6997909e3de07072.apk
7cbebe1526f62e24e3f6da441d8e582a1f4bf4f75b9cc0d49be40b1ceeeeb6ee.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/7cbebe1526f62e24e3f6da441d8e582a1f4bf4f75b9cc0d49be40b1ceeeeb6ee.apk
d3eb9f63e6b5d4da083e68c15537a5fec5a1f6c88bcca52e7abfe538eff6c968.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/d3eb9f63e6b5d4da083e68c15537a5fec5a1f6c88bcca52e7abfe538eff6c968.apk
d47af9d4194eb87fa2e5b3ef8cb191a303a26db0cb2d8ccaeefd156b903b8cd2.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/d47af9d4194eb87fa2e5b3ef8cb191a303a26db0cb2d8ccaeefd156b903b8cd2.apk
1401fcd1a509972a3c8080b144ac596c05e23e4a951b9ffb6c9f0fbcfe1e3a41.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/1401fcd1a509972a3c8080b144ac596c05e23e4a951b9ffb6c9f0fbcfe1e3a41.apk
0e01324115ca1a53b0745784b47e58e0cc1a050723eb61b9ff38a0bdc3fc7108.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/0e01324115ca1a53b0745784b47e58e0cc1a050723eb61b9ff38a0bdc3fc7108.apk
6f27f899939357d988272a909afa00911323e57d072f9d1a920e071e15f156ed.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/6f27f899939357d988272a909afa00911323e57d072f9d1a920e071e15f156ed.apk
12606e53795dc3d52230d4055183726bdd9cf705db467421bd81af765e6fdc02.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/12606e53795dc3d52230d4055183726bdd9cf705db467421bd81af765e6fdc02.apk
1f9faa2dbd5293eea1f59d5e7a2c62847dbd7db5d5819176e0edda3932c36419.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/1f9faa2dbd5293eea1f59d5e7a2c62847dbd7db5d5819176e0edda3932c36419.apk
d470f9c3bd01e086be78bdb26449742352e9b9c64aa2e0c001f6ae820ff6bace.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/d470f9c3bd01e086be78bdb26449742352e9b9c64aa2e0c001f6ae820ff6bace.apk
c688913237b4d85c28f5dc5a1de328fbdd4eb082f364491e960ade6ac90cb27c.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/c688913237b4d85c28f5dc5a1de328fbdd4eb082f364491e960ade6ac90cb27c.apk
0d59c9af94e36b0084bcfed37751848e09bb9c8ebaaa504f0ee77a542f8f0ce5.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/0d59c9af94e36b0084bcfed37751848e09bb9c8ebaaa504f0ee77a542f8f0ce5.apk
15150982b346524b801dc7494a8e5a56eef14270440e903fb6d3909135753516.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/15150982b346524b801dc7494a8e5a56eef14270440e903fb6d3909135753516.apk
104e6995ac67a30b22a82b234071c334a3939a74c04854f885b0ff618dad8958.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/104e6995ac67a30b22a82b234071c334a3939a74c04854f885b0ff618dad8958.apk
248e01408513b90b38f26f55a0bf9b0c535642e40bcf388817cf79827eb16a83.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/248e01408513b90b38f26f55a0bf9b0c535642e40bcf388817cf79827eb16a83.apk
d9da9af8839278e054dd3a5d86d67ea1514c6f7b36e68f01b2c9c8e18910ce60.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/d9da9af8839278e054dd3a5d86d67ea1514c6f7b36e68f01b2c9c8e18910ce60.apk
7821431639f68026676d37c19b4d5a15d9901292cdce13b53f223a78b13856c6.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/7821431639f68026676d37c19b4d5a15d9901292cdce13b53f223a78b13856c6.apk
7126b0d28f40754b7dedd78d46fc69b2e9e31c1039b0d35952e8c1c5e0a3c2dc.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/7126b0d28f40754b7dedd78d46fc69b2e9e31c1039b0d35952e8c1c5e0a3c2dc.apk
c32cc96a034e0f675dc7a1198875c54981fd4e08b592c00e42022460675ca84b.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/c32cc96a034e0f675dc7a1198875c54981fd4e08b592c00e42022460675ca84b.apk
1275d4fcd8c1185d1e7d3b9913549266170aea99cb7a688b07d41c931c9a4638.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/1275d4fcd8c1185d1e7d3b9913549266170aea99cb7a688b07d41c931c9a4638.apk
ca1c1cd887a5f9a4bbd780e5d03387e2ebd7bcd34005085d31d0bc53f945979e.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/ca1c1cd887a5f9a4bbd780e5d03387e2ebd7bcd34005085d31d0bc53f945979e.apk
7ce407c70c6f6bc4ba2fd720c4397c910d4d0ff4e8126c4fd7683524507586a6.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/7ce407c70c6f6bc4ba2fd720c4397c910d4d0ff4e8126c4fd7683524507586a6.apk
1f46c5bae0c4245a0985e539c8e191548a48d5163e689c0c7c97d0715328aabb.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/1f46c5bae0c4245a0985e539c8e191548a48d5163e689c0c7c97d0715328aabb.apk
d05292e2f1b7e568e1aace4a740dd62a1388b86b4169f54a220511b8da60ead3.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/d05292e2f1b7e568e1aace4a740dd62a1388b86b4169f54a220511b8da60ead3.apk
c4ddfd547ed417abd842c9368719ce0e06ef33ce753436ab776e5a4b9ba0b157.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/c4ddfd547ed417abd842c9368719ce0e06ef33ce753436ab776e5a4b9ba0b157.apk
cb4b3a795465ca377f24e203d1d3a82652ee595877ab10ff32440a7af2c22a18.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/cb4b3a795465ca377f24e203d1d3a82652ee595877ab10ff32440a7af2c22a18.apk
10ae79d18c1a13f2290f4de4e09a21853073d59a1d0be6c84c7e2449bd02c999.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/10ae79d18c1a13f2290f4de4e09a21853073d59a1d0be6c84c7e2449bd02c999.apk
7633e25de2107d11d5bf162808ca71af0e6b2f41caa7146fb6850b78feed78a0.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/7633e25de2107d11d5bf162808ca71af0e6b2f41caa7146fb6850b78feed78a0.apk
6cc099694b389a45cd179432286d5bc74133eb793d32f919b750eff90d801561.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/6cc099694b389a45cd179432286d5bc74133eb793d32f919b750eff90d801561.apk
c6b2f1930c94bd3863f314c982f307a65f3046ef28bf1915e4115d3498c48b96.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/c6b2f1930c94bd3863f314c982f307a65f3046ef28bf1915e4115d3498c48b96.apk
72d330606a105d2cdc088d5996c8d863aae7a876a4188a555ac54233f8869213.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/72d330606a105d2cdc088d5996c8d863aae7a876a4188a555ac54233f8869213.apk
15792ae37777d594927a0724834cbe7a4fbd3ce25ed9b1847dbdde687b252b2f.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/15792ae37777d594927a0724834cbe7a4fbd3ce25ed9b1847dbdde687b252b2f.apk
7b185c49b4f143bdcad454c340273ef361278878c19b3774954a06c166276af7.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/7b185c49b4f143bdcad454c340273ef361278878c19b3774954a06c166276af7.apk
1e8618bae17fcba323789775b42f5166cdca6b5b9922db542df175dfbc5622de.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/1e8618bae17fcba323789775b42f5166cdca6b5b9922db542df175dfbc5622de.apk
c3075050eba1ed0fea6139618dee3010afaf73267d9bc71fe0cbaf6ea07453c6.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/c3075050eba1ed0fea6139618dee3010afaf73267d9bc71fe0cbaf6ea07453c6.apk
d333be93b59cd5b3287497b20e3ee5d0a92283ee094909b1a8c94ab9f1356c00.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/d333be93b59cd5b3287497b20e3ee5d0a92283ee094909b1a8c94ab9f1356c00.apk
6de0a314a17ea3e67bcad1a3ee9485aded63b328badf0cec28a6a5e09dd546e5.apk,encryption,/kaggle/input/android-obfucation-dataset/2020_Q2_4/encryption/6de0a314a17ea3e67bcad1a3ee9485aded63b328badf0cec28a6a5e09dd546e5.apk
66097ba0554ee9d40cf0571a194b46e7886891ea3fab7530928bef7548266257.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/66097ba0554ee9d40cf0571a194b46e7886891ea3fab7530928bef7548266257.apk
bdd03994ed07d040228c38f1fdcb44e7a3289eb01dda0431c14921e1fdbcedc2.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/bdd03994ed07d040228c38f1fdcb44e7a3289eb01dda0431c14921e1fdbcedc2.apk
bbe732623c5455e765ccf80be271d784b2f44ed8908c246a0caa8c1927ce18a2.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/bbe732623c5455e765ccf80be271d784b2f44ed8908c246a0caa8c1927ce18a2.apk
65bf739767c77de86e02f4cda23b597dbb897f6d19fd151f0d4f20acd4a783d4.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/65bf739767c77de86e02f4cda23b597dbb897f6d19fd151f0d4f20acd4a783d4.apk
c1f8049f661d9b7126cb19f4a3995b1540248d07ac72a22584b491f927f84302.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/c1f8049f661d9b7126cb19f4a3995b1540248d07ac72a22584b491f927f84302.apk
c00db0e51a9f8bece4021c854248472e10b40e7eb44a940d64d14e39b8fd3d8b.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/c00db0e51a9f8bece4021c854248472e10b40e7eb44a940d64d14e39b8fd3d8b.apk
056b9d26e72ceb2381a73a1b33e7ac5c99b9400bfd626619514a21e356b3eabd.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/056b9d26e72ceb2381a73a1b33e7ac5c99b9400bfd626619514a21e356b3eabd.apk
672d560dd78612b1eb7ada88e9a702bbef10cc66ea442d340a0ecc313871841c.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/672d560dd78612b1eb7ada88e9a702bbef10cc66ea442d340a0ecc313871841c.apk
bc5b3cb3dab1027f11b508e8b851ade27cde77fcdfda2c6fa2cd242b4816cbe3.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/bc5b3cb3dab1027f11b508e8b851ade27cde77fcdfda2c6fa2cd242b4816cbe3.apk
073e615690df69fcbb0e8fa325ba813ab56f96c1045383f22ede9cbc5e223ee2.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/073e615690df69fcbb0e8fa325ba813ab56f96c1045383f22ede9cbc5e223ee2.apk
06f9885dffc4c65d28815e003353b7f3c0c80fd76cc6e20bdf29aa3828be8014.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/06f9885dffc4c65d28815e003353b7f3c0c80fd76cc6e20bdf29aa3828be8014.apk
6a2642d604d7d06ee294b5bf7c48832a079b15ed4fd36d8b4fa36de77b9569c8.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/6a2642d604d7d06ee294b5bf7c48832a079b15ed4fd36d8b4fa36de77b9569c8.apk
06d62e4a370db7ce7c37c5382bb2621a99788a9b94fe8282435cad0c6a74918f.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/06d62e4a370db7ce7c37c5382bb2621a99788a9b94fe8282435cad0c6a74918f.apk
091af9760a70779a2075663b8e78c5c337b9ba0f41ad19a624cde80f65776487.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/091af9760a70779a2075663b8e78c5c337b9ba0f41ad19a624cde80f65776487.apk
0259d084a78ddc98e663ae5799898a0afb4d021c6486cb61bdf7285731476d61.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/0259d084a78ddc98e663ae5799898a0afb4d021c6486cb61bdf7285731476d61.apk
6adb1abfd9b72f36c4197ebe67796e2103604cbe747c46f352bce51afb463cd8.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/6adb1abfd9b72f36c4197ebe67796e2103604cbe747c46f352bce51afb463cd8.apk
beff39c77876898912e88bfcb6402cb915c37c0c6e666b19b6046bfed1e6080d.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/beff39c77876898912e88bfcb6402cb915c37c0c6e666b19b6046bfed1e6080d.apk
6b8929ba5cd21540148f25ee4c6bf5fb4f1ff6625bf09ae3abcd6de271e821b0.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/6b8929ba5cd21540148f25ee4c6bf5fb4f1ff6625bf09ae3abcd6de271e821b0.apk
bd664921c2720fe8ccda93680f8bfcd7dd83d799adae7e48c1ab75e0f174e930.apk,renaming,/kaggle/input/android-obfucation-dataset/2020_Q2_4/renaming/bd664921c2720fe8ccda93680f8bfcd7dd83d799adae7e48c1ab75e0f174e930.apk
dd38b65ab1e6296ef996e956f6ae8f701f800cb7332f8bba7a2a716748aa3456.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/dd38b65ab1e6296ef996e956f6ae8f701f800cb7332f8bba7a2a716748aa3456.apk
dab3ec4e752ecbfd911d1ad925857605ec4be8ed2bc15f0e6bec856f43dcbfd2.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/dab3ec4e752ecbfd911d1ad925857605ec4be8ed2bc15f0e6bec856f43dcbfd2.apk
25c55ca6fd89bcc31705911ccbc86f7133c2d779f64295ed6af3204fb26741ae.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/25c55ca6fd89bcc31705911ccbc86f7133c2d779f64295ed6af3204fb26741ae.apk
2514cc7c1a5fec67316616c68a9ba71253c55022911eef437ca6377a3ddd7c34.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/2514cc7c1a5fec67316616c68a9ba71253c55022911eef437ca6377a3ddd7c34.apk
81cb27d4bae19f4f363f961b8359e99d25b1b56f30cc007e2555345a6c67ac35.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/81cb27d4bae19f4f363f961b8359e99d25b1b56f30cc007e2555345a6c67ac35.apk
7f4b9f8b3e6cf3e09ec02ffcf96b6989f474d70d778261147e7322c86ed13b0b.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/7f4b9f8b3e6cf3e09ec02ffcf96b6989f474d70d778261147e7322c86ed13b0b.apk
dd6be68b3b5c67c81b6b273bf60b22aa43993de63b848ce14a44f6228e8ec0da.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/dd6be68b3b5c67c81b6b273bf60b22aa43993de63b848ce14a44f6228e8ec0da.apk
27391970e6966f13c67fb5d65cf390e5fe3c9ceef3bd919af33a3035241a274c.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/27391970e6966f13c67fb5d65cf390e5fe3c9ceef3bd919af33a3035241a274c.apk
7f26a555b7e627414e9026403756711cf03c1719adcb2e59048254034e7c5cb4.apk,refelection,/kaggle/input/android-obfucation-dataset/2020_Q2_4/refelection/7f26a555b7e627414e9026403756711cf03c1719adcb2e59048254034e7c5cb4.apk
